,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-11.414152729270672,1.8243808421612013,1.7073372575355679
1,-24.444444444444443,-11.414152729270672,-0.9389998542417749,-1.0056882909732123
2,-18.88888888888889,-11.414152729270672,-3.6855929240404612,-3.688636996976848
3,-13.333333333333336,-11.414152729270672,-6.257127621482105,-6.273078002600759
4,-7.777777777777779,-11.414152729270672,-8.555537619472313,-8.54426526247736
5,-2.2222222222222214,-11.414152729270672,-10.2354082140236,-10.231363783552611
6,3.3333333333333286,-11.414152729270672,-10.961794197323492,-10.95977653806912
7,8.888888888888886,-11.414152729270672,-11.248659706581943,-11.244036199401528
8,14.444444444444443,-11.414152729270672,-11.507229680066411,-11.506874965363213
9,20.0,-11.414152729270672,-11.250554085352176,-11.247172147060802
