,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-2.6253795267312836,6.225757549517057,2.825783973858239
1,-24.444444444444443,-2.6253795267312836,3.571861975507294,0.5871886589449908
2,-18.88888888888889,-2.6253795267312836,1.196206194713095,-0.9439437539577583
3,-13.333333333333336,-2.6253795267312836,-0.6032859646131796,-1.7819380244576783
4,-7.777777777777779,-2.6253795267312836,-1.604863698189872,-2.177030971124486
5,-2.2222222222222214,-2.6253795267312836,-2.0907719764139805,-2.3913239783790803
6,3.3333333333333286,-2.6253795267312836,-2.3371895397184335,-2.484301855641256
7,8.888888888888886,-2.6253795267312836,-2.49011634179972,-2.5475548460354975
8,14.444444444444443,-2.6253795267312836,-2.5588077931340063,-2.5946518858639536
9,20.0,-2.6253795267312836,-2.5791556360289176,-2.6062375606146535
