,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,16.810089802368214,25.609510131321148,22.153843106439524
1,-24.444444444444443,16.810089802368214,22.901023492863498,19.81561632886136
2,-18.88888888888889,16.810089802368214,20.454216489590216,18.124128795798345
3,-13.333333333333336,16.810089802368214,18.48935702540568,17.21307312359179
4,-7.777777777777779,16.810089802368214,17.403265715685624,16.93516787407408
5,-2.2222222222222214,16.810089802368214,16.970829267845538,16.839544515281627
6,3.3333333333333286,16.810089802368214,16.831745156649124,16.775232553015428
7,8.888888888888886,16.810089802368214,16.77064436080324,16.7467340588279
8,14.444444444444443,16.810089802368214,16.822464047820343,16.80383852896855
9,20.0,16.810089802368214,16.755651993494514,16.757410097505954
