,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-6.22971574051566,-2.4229977971963415,-5.009151200045911,-6.428345515034286,,5.348022564137564,-2.309168427446989,-0.9346642756749981,-0.9346642756749994
1,-1.5555555555555556,-6.22971574051566,-2.963049632586249,-5.203087541960824,-6.428345515034286,,4.68048794267461,-2.721809702007495,-0.9346642756749981,-0.9346642756749994
2,-0.11111111111111116,-6.22971574051566,-3.5188297983211836,-5.357346570925893,-6.428345515034286,,4.021973184084481,-3.104769467912771,-0.9346642756749981,-0.9346642756749994
3,1.333333333333333,-6.22971574051566,-4.009309300627587,-5.5106239627713896,-6.428345515034286,,3.3738006633410142,-3.4577486055637707,-0.9346642756749981,-0.9346642756749994
4,2.7777777777777777,-6.22971574051566,-4.424439234823273,-5.622866526330597,-6.428345515034286,,2.7374300930374256,-3.780858795328853,-0.9346642756749981,-0.9346642756749994
5,4.222222222222222,-6.22971574051566,-4.80539561130765,-5.7104506549114475,-6.428345515034286,,2.114454007516908,-4.074616451692058,-0.9346642756749981,-0.9346642756749994
6,5.666666666666666,-6.22971574051566,-5.120987011630849,-5.779074336685051,-6.428345515034286,,1.5065861411011208,-4.339915108672342,-0.9346642756749981,-0.9346642756749994
7,7.111111111111111,-6.22971574051566,-5.364845079072546,-5.841147979346956,-6.428345515034286,,0.9156411376460543,-4.577979326954979,-0.9346642756749981,-0.9346642756749994
8,8.555555555555555,-6.22971574051566,-5.597603126120331,-5.903734220277944,-6.428345515034286,,0.3435042931508661,-4.790305004466483,-0.9346642756749981,-0.9346642756749994
9,10.0,-6.22971574051566,-5.75402224647693,-5.950147602689134,-6.428345515034286,,-0.2079094089333734,-4.97859193063342,-0.9346642756749981,-0.9346642756749994
