,SNR,"GEM, Noiseless","GEM, Prior","GEM, Robust"
0,-40.0,0.21502227388972797,9.861594250701648,2.1601460002135937
1,-32.77777777777778,0.19813141690258768,5.487126477625575,0.9587387871877032
2,-25.555555555555557,0.2099805353403637,2.222585049592966,0.4589045678459497
3,-18.333333333333332,0.21005877117614383,0.9128015622993554,0.2960484220289896
4,-11.11111111111111,0.20952267339611255,0.49133841841203335,0.2307044336040614
5,-3.8888888888888857,0.21444054490129724,0.2808127118650939,0.2279473743185348
6,3.3333333333333357,0.22263146467022982,0.24128960239303215,0.23005737636916226
7,10.555555555555557,0.21268165092467614,0.22465696569787713,0.22191212598084872
8,17.77777777777778,0.22420861841879985,0.22930369171467793,0.22387997252242653
9,25.0,0.21075020404425332,0.2140190361502334,0.2073917373249309
