,SNR,"LR, Noiseless","LR, Prior","LR, Robust"
0,-40.0,97.52053230338613,2167.5054990516996,158.9216043237087
1,-32.77777777777778,96.73363382924592,965.5435104976485,150.06530898778135
2,-25.555555555555557,98.11896901051561,348.09457214051577,122.51211984609536
3,-18.333333333333332,98.36402386390229,155.13680300828446,121.31019661134981
4,-11.11111111111111,97.32713191304396,113.2183619323736,99.79121723799213
5,-3.8888888888888857,100.62382688913148,104.73603247505035,101.34000445849004
6,3.3333333333333357,97.18460486895381,94.92864202801162,95.3670019220632
7,10.555555555555557,98.85998371882391,97.99240815522327,94.1915662137519
8,17.77777777777778,97.58098417357044,96.50105519157901,92.7533525378788
9,25.0,99.2922217698098,99.90344151367006,96.92560013219696
