,SNR,"LR, Noiseless","LR, Prior","LR, Robust"
0,-40.0,0.7380551639238456,9.073371818994161,1.8527981603533155
1,-32.77777777777778,0.7468948414888968,4.290293449001729,1.0972456727473976
2,-25.555555555555557,0.7344236177848079,2.5058918873711726,0.8351180404600405
3,-18.333333333333332,0.7344595472993459,1.1767472116281565,0.7784822179013844
4,-11.11111111111111,0.7297239335481924,0.8325087369421365,0.74804369484648
5,-3.8888888888888857,0.73644273783882,0.7959161189146402,0.7445709972029428
6,3.3333333333333357,0.7452244880671102,0.7568725105567079,0.7509028529898739
7,10.555555555555557,0.7326470447410647,0.7369926884738626,0.7359170574169144
8,17.77777777777778,0.7322070926331607,0.7419608187728965,0.7365234009542904
9,25.0,0.7404220014375765,0.750165898184525,0.7427653721056978
