,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-1.4721937580382858,0.7126273986761477,-0.7886828256858354,-1.6376486060830482,-10.684789286951698,5.883697947411038,2.591853824508999,-1.139458649876471,-1.139458649876471
1,-1.5555555555555556,-1.4721937580382858,0.3561903024261525,-1.0654961130067713,-1.6376486060830482,-16.126461674033994,5.29912595241968,2.1582674808147835,-1.139458649876471,-1.139458649876471
2,-0.11111111111111116,-1.4721937580382858,0.035813862226009636,-1.116230244847739,-1.6376486060830482,,4.734032139690507,1.753901631225028,-1.139458649876471,-1.139458649876471
3,1.333333333333333,-1.4721937580382858,-0.2526232754824111,-1.165159455578034,-1.6376486060830482,,4.190330219344084,1.379342157643807,-1.139458649876471,-1.139458649876471
4,2.7777777777777777,-1.4721937580382858,-0.4801303103606335,-1.1994169893609865,-1.6376486060830482,,3.669891726948609,1.034773591822412,-1.139458649876471,-1.139458649876471
5,4.222222222222222,-1.4721937580382858,-0.6600539660510524,-1.2499971462073975,-1.6376486060830482,,3.174482655638048,0.7199691055420758,-1.139458649876471,-1.139458649876471
6,5.666666666666666,-1.4721937580382858,-0.8031171751585222,-1.2796476825405667,-1.6376486060830482,,2.7056949738162444,0.4343028019390777,-1.139458649876471,-1.139458649876471
7,7.111111111111111,-1.4721937580382858,-0.9290998609501442,-1.3030640243007525,-1.6376486060830482,,2.2648776814188345,0.1767829169760739,-1.139458649876471,-1.139458649876471
8,8.555555555555555,-1.4721937580382858,-1.023567098414814,-1.3208494892889875,-1.6376486060830482,,1.8530730510319642,-0.05389772110392956,-1.139458649876471,-1.139458649876471
9,10.0,-1.4721937580382858,-1.1044317774790975,-1.3543854930989627,-1.6376486060830482,,1.4709640201333365,-0.25929921808776774,-1.139458649876471,-1.139458649876471
