,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-12.968599417923318,18.630187788446307,12.498175432294559
1,-19.444444444444443,-12.968599417923318,15.83814322706309,9.734354054886786
2,-13.88888888888889,-12.968599417923318,13.081289758000947,7.0132735007918745
3,-8.333333333333336,-12.968599417923318,10.317875191736576,4.3475913847833025
4,-2.7777777777777786,-12.968599417923318,7.5444034861125875,1.843099897991779
5,2.7777777777777786,-12.968599417923318,4.750270533743316,-0.37352228189538544
6,8.333333333333329,-12.968599417923318,1.977207994541077,-2.6225525536921235
7,13.888888888888886,-12.968599417923318,-0.7909173406602438,-4.783114193126686
8,19.444444444444443,-12.968599417923318,-3.5573121020897087,-6.598221659340732
9,25.0,-12.968599417923318,-6.247236562785493,-8.24092554028968
