,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-6.887297143958762,18.65395853380154,12.505096364448548
1,-19.444444444444443,-6.887297143958762,15.868453962405164,9.731742143008855
2,-13.88888888888889,-6.887297143958762,13.086039168323913,6.9933809794246375
3,-8.333333333333336,-6.887297143958762,10.31274234811972,4.353141144189315
4,-2.7777777777777786,-6.887297143958762,7.52969097747762,1.8771773912181697
5,2.7777777777777786,-6.887297143958762,4.770307101095005,-0.3470719165217861
6,8.333333333333329,-6.887297143958762,2.0051608762120847,-2.472731767959293
7,13.888888888888886,-6.887297143958762,-0.6816477482659116,-4.376933898050213
8,19.444444444444443,-6.887297143958762,-3.149692956619294,-5.705550258635195
9,25.0,-6.887297143958762,-5.095640920842167,-6.385952679496645
