,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-8.846926759901972,5.496258753207077,1.8341658640713487,0.3757890886220876,17.547259234379176,6.532005775693801,-0.9353311694479459,-0.9353311694479459
1,-19.444444444444443,-8.846926759901972,2.7347359374808105,-0.9477980721820853,-4.6068545639203755,14.778300665369187,3.8643510443409945,-0.9353311694479459,-0.9353311694479459
2,-13.88888888888889,-8.846926759901972,-0.01753011077237184,-3.228632948377465,,12.016542312743647,1.2802699907717514,-0.9353311694479459,-0.9353311694479459
3,-8.333333333333336,-8.846926759901972,-2.69810876353965,-4.327212581448022,,9.269437391957728,-1.1473293156122994,-0.9353311694479459,-0.9353311694479459
4,-2.7777777777777786,-8.846926759901972,-5.215963179259928,-5.808300526139707,,6.546858388424331,-3.353034183413209,-0.9353311694479459,-0.9353311694479459
5,2.7777777777777786,-8.846926759901972,-7.142497479220075,-7.29941768360872,,3.8818199088807304,-5.13746673116172,-0.9353311694479459,-0.9353311694479459
6,8.333333333333329,-8.846926759901972,-8.210963663575697,-8.258176980349482,,1.2969590199324652,-6.572176976777799,-0.9353311694479459,-0.9353311694479459
7,13.888888888888886,-8.846926759901972,-8.616988109102026,-8.620264787273666,,-1.1126458522470766,-7.470093183550539,-0.9353311694479459,-0.9353311694479459
8,19.444444444444443,-8.846926759901972,-8.76418537752123,-8.777442789936657,,-3.314047007027021,-8.17022033962217,-0.9353311694479459,-0.9353311694479459
9,25.0,-8.846926759901972,-8.810644836999149,-8.817997555208876,,-5.1539096298577665,-8.548860514903819,-0.9353311694479459,-0.9353311694479459
