,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-15.485231646885733,5.506778903872509,1.7751527222098442,1.6373501296237916,17.53950721258095,6.434931182938533,-0.2922163082148454,-0.29221630821484645
1,-19.444444444444443,-15.485231646885733,2.700794569216905,-0.9877960910723844,-1.2671556802255797,14.763543978347581,3.6804959433635167,-0.2922163082148454,-0.29221630821484645
2,-13.88888888888889,-15.485231646885733,-0.04468322908940771,-3.3931654790564156,-4.36967802634004,11.988798168977294,0.9414655394660096,-0.2922163082148454,-0.29221630821484645
3,-8.333333333333336,-15.485231646885733,-2.8431458529219666,-4.6890216112688705,-7.719259208881303,9.217124379120147,-1.75925848825755,-0.2922163082148454,-0.29221630821484645
4,-2.7777777777777786,-15.485231646885733,-5.57501665632387,-6.439529517282585,-11.691390950462653,6.45056074158226,-4.398670566050219,-0.2922163082148454,-0.29221630821484645
5,2.7777777777777786,-15.485231646885733,-8.289808539384522,-8.680449701886033,-18.977526537403403,3.695603596415313,-6.9067744676048655,-0.2922163082148454,-0.29221630821484645
6,8.333333333333329,-15.485231646885733,-10.802008351326752,-10.970806835754274,,0.9584133165685983,-9.23968754025407,-0.2922163082148454,-0.29221630821484645
7,13.888888888888886,-15.485231646885733,-12.9562573262582,-12.984738733542935,,-1.7436743483599584,-11.283890627041144,-0.2922163082148454,-0.29221630821484645
8,19.444444444444443,-15.485231646885733,-14.266951509665734,-14.267082512472996,,-4.375079966321587,-12.894450209549127,-0.2922163082148454,-0.29221630821484645
9,25.0,-15.485231646885733,-15.109789481418478,-15.110646646754244,,-6.900113794519581,-14.130667148099757,-0.2922163082148454,-0.29221630821484645
