,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-2.096491685666247,5.568079038598784,2.2076941220471475,-0.7958660095372677,17.577162986666945,6.9036399149482435,-1.139458649876471,-1.139458649876471
1,-19.444444444444443,-2.096491685666247,2.972341091387824,0.17021972590318946,-7.87720409942028,14.835534569001744,4.530327587398467,-1.139458649876471,-1.139458649876471
2,-13.88888888888889,-2.096491685666247,0.7251357063036139,-0.9084306324013507,,12.124132107759415,2.4166338867752364,-1.139458649876471,-1.139458649876471
3,-8.333333333333336,-2.096491685666247,-0.7945186905901154,-1.1671577750301767,,9.473150741213928,0.7006521799499045,-1.139458649876471,-1.139458649876471
4,-2.7777777777777786,-2.096491685666247,-1.600309021949267,-1.6539735995587383,,6.918584973266487,-0.6234527758098548,-1.139458649876471,-1.139458649876471
5,2.7777777777777786,-2.096491685666247,-1.8545692494929666,-1.8702329619102742,,4.541777030877151,-1.5001437269096154,-1.139458649876471,-1.139458649876471
6,8.333333333333329,-2.096491685666247,-1.9712723516094117,-1.976045151372098,,2.4290492615994266,-2.063311075489202,-1.139458649876471,-1.139458649876471
7,13.888888888888886,-2.096491685666247,-2.0932609102173743,-2.0986901866015275,,0.7086835288849542,-2.3476331905209005,-1.139458649876471,-1.139458649876471
8,19.444444444444443,-2.096491685666247,-2.1074960594315812,-2.1096274367795527,,-0.5953763045631176,-2.5327281960273207,-1.139458649876471,-1.139458649876471
9,25.0,-2.096491685666247,-2.049264410904095,-2.0514432252812527,,-1.4670374408663207,-2.6135823049977125,-1.139458649876471,-1.139458649876471
