,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-4.609053653356779,14.01869582163582,12.413251315876586
1,-24.444444444444443,-4.609053653356779,11.242443803763909,10.513998904792254
2,-18.88888888888889,-4.609053653356779,8.472815472840173,8.118524078778222
3,-13.333333333333336,-4.609053653356779,5.725452583087602,5.54149551559961
4,-7.777777777777779,-4.609053653356779,3.029759913618299,2.9416355137250627
5,-2.2222222222222214,-4.609053653356779,0.49888916222319224,0.4583570961655267
6,3.3333333333333286,-4.609053653356779,-1.6866863014134563,-1.6989709134673632
7,8.888888888888886,-4.609053653356779,-3.2458941529632663,-3.251591147404782
8,14.444444444444443,-4.609053653356779,-4.10244710867185,-4.101855469054763
9,20.0,-4.609053653356779,-4.4487613781337005,-4.4493058734833335
