,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-13.472965509205089,11.48282283115676,11.459822448164047
1,-24.444444444444443,-13.472965509205089,8.705930686646957,8.685611937553698
2,-18.88888888888889,-13.472965509205089,5.934354459919541,5.927248801346218
3,-13.333333333333336,-13.472965509205089,3.135316447226793,3.12790451871084
4,-7.777777777777779,-13.472965509205089,0.3657801855409803,0.36633753071545805
5,-2.2222222222222214,-13.472965509205089,-2.3893528833892637,-2.3915380291679575
6,3.3333333333333286,-13.472965509205089,-5.129749783520181,-5.1420827084119765
7,8.888888888888886,-13.472965509205089,-7.6795138840008885,-7.712891143466668
8,14.444444444444443,-13.472965509205089,-10.02115098339865,-10.01680641550928
9,20.0,-13.472965509205089,-11.679222728642864,-11.667664529690452
