,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-3.0,-5.639808926730509,4.727943467806507,-1.7644511946669814
1,-1.5555555555555556,-5.639808926730509,4.009297367820772,-1.9498620495340728
2,-0.11111111111111116,-5.639808926730509,3.2985203697343084,-2.096632123387536
3,1.333333333333333,-5.639808926730509,2.585046637413711,-2.263360861263572
4,2.7777777777777777,-5.639808926730509,1.896269665227345,-2.389238525360941
5,4.222222222222222,-5.639808926730509,1.2008837362113844,-2.6030382077674967
6,5.666666666666666,-5.639808926730509,0.5203148388548514,-2.7507894459612583
7,7.111111111111111,-5.639808926730509,-0.1749239200129457,-2.906950076682
8,8.555555555555555,-5.639808926730509,-0.8278000002579426,-3.146898924559865
9,10.0,-5.639808926730509,-1.4481351910510578,-3.367085864085947
