,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,17.51554378034452,30.142203311678337,28.816587639329605
1,-20.0,17.51554378034452,27.915722799109165,26.33658234730418
2,-15.0,17.51554378034452,25.655794265315386,23.8946933428968
3,-10.0,17.51554378034452,23.197387035260345,21.679022621446244
4,-5.0,17.51554378034452,21.17296608227062,19.780551275182027
5,0.0,17.51554378034452,19.200981632378227,18.529352271824777
6,5.0,17.51554378034452,18.299664516177398,17.93081831116965
7,10.0,17.51554378034452,17.905811531695942,17.758052716656266
8,15.0,17.51554378034452,17.639817718012004,17.620112852461627
9,20.0,17.51554378034452,17.563866458581472,17.623533135218846
