,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-15.970472669433597,5.558116046799264,5.570113515279351
1,-20.0,-15.970472669433597,3.0561073836653114,3.05920073561731
2,-15.0,-15.970472669433597,0.5828255171786785,0.577943096753182
3,-10.0,-15.970472669433597,-1.9360132040806874,-1.9322397291326259
4,-5.0,-15.970472669433597,-4.445345089958808,-4.4304186045693665
5,0.0,-15.970472669433597,-6.938071228835185,-6.889735301984513
6,5.0,-15.970472669433597,-9.31171889515031,-9.314612724644121
7,10.0,-15.970472669433597,-11.618816297269943,-11.637058038060049
8,15.0,-15.970472669433597,-13.522138907174263,-13.541586838256396
9,20.0,-15.970472669433597,-14.904302950780552,-14.901353282078851
