,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-3.2344154399029423,8.311235380869633,6.502006240317687
1,-20.0,-3.2344154399029423,5.921660098839167,4.061474515400279
2,-15.0,-3.2344154399029423,3.3286384521006114,1.712228652126044
3,-10.0,-3.2344154399029423,1.2061907612353482,-0.3415438386274711
4,-5.0,-3.2344154399029423,-0.9199435556597726,-1.8658762621301304
5,0.0,-3.2344154399029423,-2.1329046747302667,-2.677637196986196
6,5.0,-3.2344154399029423,-2.789355446128432,-3.0351442343616153
7,10.0,-3.2344154399029423,-3.072809789200602,-3.197493647999732
8,15.0,-3.2344154399029423,-3.0969910135539913,-3.2519444873276235
9,20.0,-3.2344154399029423,-3.15236414302969,-3.291701582352458
