,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-7.175114692801232,9.69929852714515,6.512058605609416
1,-20.0,-7.175114692801232,7.265754053762473,4.009941116530254
2,-15.0,-7.175114692801232,4.038185131633971,1.5289971234118684
3,-10.0,-7.175114692801232,2.533490064864865,-0.880991692376506
4,-5.0,-7.175114692801232,-0.167840419218607,-3.1362943200905486
5,0.0,-7.175114692801232,-2.3314982869154535,-4.994561709012472
6,5.0,-7.175114692801232,-4.826112906604163,-6.297393821690304
7,10.0,-7.175114692801232,-5.8458682700644085,-6.991462391492297
8,15.0,-7.175114692801232,-6.559104800838655,-7.207786783025583
9,20.0,-7.175114692801232,-6.698909202352567,-7.379718653307959
