,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-13.238023011451912,1.6809010118644208,0.7064461788331039
1,-20.0,-13.238023011451912,-1.0150010706346626,-1.7628494345993038
2,-15.0,-13.238023011451912,-3.4238581476028775,-4.260354320721548
3,-10.0,-13.238023011451912,-5.9016556592150256,-6.684364504610723
4,-5.0,-13.238023011451912,-7.900017420206019,-8.94677109944104
5,0.0,-13.238023011451912,-10.39463675215579,-10.942739180088608
6,5.0,-13.238023011451912,-11.689362066604783,-12.17816039455032
7,10.0,-13.238023011451912,-12.50005480478189,-12.906545117360215
8,15.0,-13.238023011451912,-12.98218908097762,-13.200055579158667
9,20.0,-13.238023011451912,-13.080348942423306,-13.320068020962669
