,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-16.140507872498166,5.5424641565848,1.9743481062273014
1,-19.444444444444443,-16.140507872498166,2.7799654384548873,-0.800748275736274
2,-13.88888888888889,-16.140507872498166,-0.00806455946452091,-3.608746763664201
3,-8.333333333333336,-16.140507872498166,-2.7722782390940677,-6.350116426609292
4,-2.7777777777777786,-16.140507872498166,-5.533223116859624,-9.063097772633824
5,2.7777777777777786,-16.140507872498166,-8.253275521982063,-11.590975662993658
6,8.333333333333329,-16.140507872498166,-10.896103265038882,-13.710507857831441
7,13.888888888888886,-16.140507872498166,-13.216680343255874,-15.094896769116335
8,19.444444444444443,-16.140507872498166,-14.861735395715518,-15.66806909932149
9,25.0,-16.140507872498166,-15.673416952256181,-15.828595743038749
