,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-12.996851642795724,1.2622691565455564,-2.993473242381826
1,-19.444444444444443,-12.996851642795724,-1.5085900990260601,-5.716975442129267
2,-13.88888888888889,-12.996851642795724,-4.514629070575809,-8.298841473534944
3,-8.333333333333336,-12.996851642795724,-6.722690329855038,-10.394828945277634
4,-2.7777777777777786,-12.996851642795724,-9.159248722269986,-11.812547653606021
5,2.7777777777777786,-12.996851642795724,-11.155459371010474,-12.37582030171314
6,8.333333333333329,-12.996851642795724,-12.447916052325647,-12.786220084544347
7,13.888888888888886,-12.996851642795724,-12.737467417519447,-12.92663156182169
8,19.444444444444443,-12.996851642795724,-12.904082131237981,-13.096337456862198
9,25.0,-12.996851642795724,-12.797377083395382,-13.129300664520294
