,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-3.0,-3.8179342759741433,3.4530435042170304,-1.5469849328606062
1,-1.5555555555555556,-3.8179342759741433,2.761571073202229,-1.6615530893456705
2,-0.11111111111111116,-3.8179342759741433,2.0804887052209904,-1.7488686879366255
3,1.333333333333333,-3.8179342759741433,1.3995965251343936,-1.8011221701362863
4,2.7777777777777777,-3.8179342759741433,0.7585907284107646,-1.95125482171677
5,4.222222222222222,-3.8179342759741433,0.12778622961433841,-2.021807142066227
6,5.666666666666666,-3.8179342759741433,-0.44115293212827145,-2.1322556573315823
7,7.111111111111111,-3.8179342759741433,-0.992653388586819,-2.3142670769334557
8,8.555555555555555,-3.8179342759741433,-1.5107771920280002,-2.402861179626738
9,10.0,-3.8179342759741433,-1.947707905008428,-2.6046596624074465
