,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust",y Train Avg,y Test Avg
0,-25.0,-2.071330118918175,5.569025440418693,2.234624324349156,-0.721038099593645,6.90211263262578,-2.1467203015212988e-16,-2.1553939189011828e-16
1,-19.444444444444443,-2.071330118918175,2.976172008450802,0.17405411240070862,-6.880561727076875,4.521653845841755,-2.1467203015212988e-16,-2.1553939189011828e-16
2,-13.88888888888889,-2.071330118918175,0.7565496068451671,-0.8778619829098523,,2.4100984025351404,-2.1467203015212988e-16,-2.1553939189011828e-16
3,-8.333333333333336,-2.071330118918175,-0.7712024125875766,-1.1385117223053063,,0.6738349237202651,-2.1467203015212988e-16,-2.1553939189011828e-16
4,-2.7777777777777786,-2.071330118918175,-1.4984236756409888,-1.578448266016372,,-0.6162133432116332,-2.1467203015212988e-16,-2.1553939189011828e-16
5,2.7777777777777786,-2.071330118918175,-1.872734480672693,-1.8851316212711167,,-1.5042034133903184,-2.1467203015212988e-16,-2.1553939189011828e-16
6,8.333333333333329,-2.071330118918175,-1.969272269830237,-1.9739353881173205,,-2.0352434321514226,-2.1467203015212988e-16,-2.1553939189011828e-16
7,13.888888888888886,-2.071330118918175,-2.01509779372922,-2.0198535695033377,,-2.350007953591433,-2.1467203015212988e-16,-2.1553939189011828e-16
8,19.444444444444443,-2.071330118918175,-2.0779992022452607,-2.0778110940611594,,-2.5959184721230084,-2.1467203015212988e-16,-2.1553939189011828e-16
9,25.0,-2.071330118918175,-2.089514339681661,-2.091232800078455,,-2.6968046752573938,-2.1467203015212988e-16,-2.1553939189011828e-16
