,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-13.226175826096911,1.4592073130494025,0.6983456697026189
1,-19.444444444444443,-13.226175826096911,-1.0007096929058579,-2.0397315110046343
2,-13.88888888888889,-13.226175826096911,-3.8812397200447286,-4.811277481148712
3,-8.333333333333336,-13.226175826096911,-6.6169399167059515,-7.497408481064173
4,-2.7777777777777786,-13.226175826096911,-9.089590007746285,-9.862011588021312
5,2.7777777777777786,-13.226175826096911,-11.301013770126279,-11.667899233390585
6,8.333333333333329,-13.226175826096911,-12.223266515654405,-12.56153393979252
7,13.888888888888886,-13.226175826096911,-12.676184750839749,-12.994137129642452
8,19.444444444444443,-13.226175826096911,-12.975642398152829,-13.282103269041363
9,25.0,-13.226175826096911,-13.048529348714284,-13.342318055789198
