,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-15.48994774474593,5.495344404380102,1.7881029828884172,-16.014729902311814,1.635871201739079,17.53962956816174,6.435940345666676,-0.2932211904180739,-0.2932211904180739
1,-19.444444444444443,-15.48994774474593,2.7281989424672015,-0.9826062267756561,-15.965288568888207,-1.2716458987133692,14.763609619351977,3.6807726655608852,-0.2932211904180739,-0.2932211904180739
2,-13.88888888888889,-15.48994774474593,-0.07493060354310953,-3.396339880495929,-16.024110887144992,-4.373659662036792,11.989023300032272,0.9437697157459458,-0.2932211904180739,-0.2932211904180739
3,-8.333333333333336,-15.48994774474593,-2.8234603025570593,-4.6841197318288135,-15.99889816573601,-7.795059989542575,9.21746248798026,-1.7555771492185221,-0.2932211904180739,-0.2932211904180739
4,-2.7777777777777786,-15.48994774474593,-5.592002204242786,-6.431708310727531,-16.033641400716345,-11.712379879285415,6.451179790377058,-4.391681653422377,-0.2932211904180739,-0.2932211904180739
5,2.7777777777777786,-15.48994774474593,-8.24949476082234,-8.684810073699587,-15.965902109522235,-19.844402523937813,3.6960216507158568,-6.902475163380421,-0.2932211904180739,-0.2932211904180739
6,8.333333333333329,-15.48994774474593,-10.788830633967244,-10.96704524130071,-15.935256587097683,,0.9606873204363198,-9.21639507051073,-0.2932211904180739,-0.2932211904180739
7,13.888888888888886,-15.48994774474593,-12.936199681045892,-12.981337668866713,-15.93561849180535,,-1.7383316166955043,-11.2364432416513,-0.2932211904180739,-0.2932211904180739
8,19.444444444444443,-15.48994774474593,-14.414364948095704,-14.446792269221447,-16.030614058404964,,-4.377103839367811,-12.909155816699485,-0.2932211904180739,-0.2932211904180739
9,25.0,-15.48994774474593,-15.222561712774228,-15.231735196580447,-16.071156358731116,,-6.901840549656704,-14.140006321762238,-0.2932211904180739,-0.2932211904180739
