,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-2.6643962605142093,13.24382253315848,8.460761358477853
1,-19.444444444444443,-2.6643962605142093,10.462677077923512,8.403739199166223
2,-13.88888888888889,-2.6643962605142093,7.709395250994388,7.077215847976169
3,-8.333333333333336,-2.6643962605142093,4.998370585885908,4.836413693891213
4,-2.7777777777777786,-2.6643962605142093,2.420086547581489,2.4268539903973076
5,2.7777777777777786,-2.6643962605142093,0.2659547636280706,0.26491289838821747
6,8.333333333333329,-2.6643962605142093,-1.1830861271804487,-1.1740851459521513
7,13.888888888888886,-2.6643962605142093,-1.9210946934996642,-1.928938727391807
8,19.444444444444443,-2.6643962605142093,-2.3060394228617827,-2.3112891657574157
9,25.0,-2.6643962605142093,-2.47744965063169,-2.484216686437035
