,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-18.055068665535746,4.591156112864661,-2.099720267459009
1,-19.444444444444443,-18.055068665535746,1.8071164437532898,-2.3146408177395545
2,-13.88888888888889,-18.055068665535746,-1.003119164501225,-2.9480317815614847
3,-8.333333333333336,-18.055068665535746,-3.7342806183244273,-4.526719500722398
4,-2.7777777777777786,-18.055068665535746,-6.497058584491185,-6.774133521883018
5,2.7777777777777786,-18.055068665535746,-9.239143505686595,-9.332905360755474
6,8.333333333333329,-18.055068665535746,-11.877787670825722,-11.897214700831851
7,13.888888888888886,-18.055068665535746,-14.270893118898112,-14.290311675847109
8,19.444444444444443,-18.055068665535746,-16.177076013097558,-16.163747200934854
9,25.0,-18.055068665535746,-17.19160903427914,-17.182511934523642
