,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-3.0,-2.0292147633577655,6.112909174029584,-0.9021302144475416
1,-1.5555555555555556,-2.0292147633577655,5.411434759324737,-1.0058648996868316
2,-0.11111111111111116,-2.0292147633577655,4.742370890022567,-1.0557402206049318
3,1.333333333333333,-2.0292147633577655,4.0509660587551535,-1.068331429547581
4,2.7777777777777777,-2.0292147633577655,3.3684751208145567,-1.1880727812830998
5,4.222222222222222,-2.0292147633577655,2.7560661122762604,-1.2111861772354142
6,5.666666666666666,-2.0292147633577655,2.103079317196948,-1.2991698600952228
7,7.111111111111111,-2.0292147633577655,1.5174417906361415,-1.2660321935469596
8,8.555555555555555,-2.0292147633577655,0.9578985467649798,-1.2713617828495327
9,10.0,-2.0292147633577655,0.4693319848900418,-1.4135075262733414
