,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-17.874454075537905,4.596306412892329,4.591732615119455
1,-19.444444444444443,-17.874454075537905,1.806875786224439,1.7966630944255217
2,-13.88888888888889,-17.874454075537905,-0.9625889174555335,-0.9664697357372752
3,-8.333333333333336,-17.874454075537905,-3.7413207813192138,-3.7463453009178083
4,-2.7777777777777786,-17.874454075537905,-6.5002251047870505,-6.51649095711758
5,2.7777777777777786,-17.874454075537905,-9.241827993585174,-9.271500932004136
6,8.333333333333329,-17.874454075537905,-11.904114043296016,-11.882602830524494
7,13.888888888888886,-17.874454075537905,-14.282435252362195,-14.279961948216364
8,19.444444444444443,-17.874454075537905,-16.16261841758218,-16.137908668524744
9,25.0,-17.874454075537905,-17.128843458846774,-17.11670318354551
