,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-19.411837913041655,16.591522082965884,11.655858277920325
1,-19.444444444444443,-19.411837913041655,13.800495098783443,9.06694777611592
2,-13.88888888888889,-19.411837913041655,11.028796875256145,6.491497565960694
3,-8.333333333333336,-19.411837913041655,8.258159758619408,3.9931726620698456
4,-2.7777777777777786,-19.411837913041655,5.48770154094279,1.4269195586817682
5,2.7777777777777786,-19.411837913041655,2.701824212958204,-1.0974993486507207
6,8.333333333333329,-19.411837913041655,-0.06317797283101224,-3.4716483414943027
7,13.888888888888886,-19.411837913041655,-2.8687794532371225,-5.898716852501971
8,19.444444444444443,-19.411837913041655,-5.61391188139638,-8.447816029522604
9,25.0,-19.411837913041655,-8.397820624327526,-11.048164437298064
