,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,16.70891950001018,27.85871202101026,21.60419290183812
1,-19.444444444444443,16.70891950001018,25.130919085631053,21.266496606878658
2,-13.88888888888889,16.70891950001018,22.453857107662152,20.55427450487706
3,-8.333333333333336,16.70891950001018,20.027621642799716,19.369432448522723
4,-2.7777777777777786,16.70891950001018,18.268985453632666,18.110751738090666
5,2.7777777777777786,16.70891950001018,17.261471365141002,17.25882280280826
6,8.333333333333329,16.70891950001018,16.95679912980091,16.956381776139565
7,13.888888888888886,16.70891950001018,16.775814243088668,16.77288597067997
8,19.444444444444443,16.70891950001018,16.721633619123956,16.73668594020279
9,25.0,16.70891950001018,16.776496714280476,16.78913285265159
