,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-3.764347826726265,17.317277962391373,13.153586758542406
1,-19.444444444444443,-3.764347826726265,14.62756136636532,10.409713667596254
2,-13.88888888888889,-3.764347826726265,11.69796935198377,7.689079155693523
3,-8.333333333333336,-3.764347826726265,8.988512532218243,5.007903632661237
4,-2.7777777777777786,-3.764347826726265,6.194355960056873,2.3089094700671566
5,2.7777777777777786,-3.764347826726265,3.6846767673542713,-0.06541300800354731
6,8.333333333333329,-3.764347826726265,1.0000636301352264,-2.1238324952263232
7,13.888888888888886,-3.764347826726265,-1.1659455253635305,-3.602874186690683
8,19.444444444444443,-3.764347826726265,-2.6069482480355104,-4.221315082587317
9,25.0,-3.764347826726265,-3.3265237658026754,-4.495736918191762
