,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-0.04738830791652718,17.219697309149012,14.456206479329518
1,-19.444444444444443,-0.04738830791652718,14.409952470572291,11.741212203988454
2,-13.88888888888889,-0.04738830791652718,11.639242589809198,9.270424664250779
3,-8.333333333333336,-0.04738830791652718,8.907913787139407,6.80359009391311
4,-2.7777777777777786,-0.04738830791652718,6.2624764159049695,4.3961776606437875
5,2.7777777777777786,-0.04738830791652718,3.944445552550368,2.307678396494414
6,8.333333333333329,-0.04738830791652718,1.996310874137313,1.1968057230066018
7,13.888888888888886,-0.04738830791652718,0.6947656971608983,0.383644425590955
8,19.444444444444443,-0.04738830791652718,0.3583082520503681,0.16684729509560725
9,25.0,-0.04738830791652718,0.24644493082416208,0.13901793366309326
