,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-8.849791748106256,5.525521750739891,1.9254792760041628
1,-20.0,-8.849791748106256,3.0376867338158227,-0.5157797039485957
2,-15.0,-8.849791748106256,0.5408168503867699,-2.9136667650929327
3,-10.0,-8.849791748106256,-1.8749410139489977,-5.044902239125576
4,-5.0,-8.849791748106256,-4.200223874269248,-6.752063011632198
5,0.0,-8.849791748106256,-6.211239420960743,-7.784155385000071
6,5.0,-8.849791748106256,-7.553736472700607,-8.166602636024347
7,10.0,-8.849791748106256,-8.206258112598878,-8.222010015888436
8,15.0,-8.849791748106256,-8.624012125256886,-8.477719103838027
9,20.0,-8.849791748106256,-8.730645210229097,-8.628672808513562
