,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-14.959931921555283,-0.22104817050586476,-6.856373152077097
1,-20.0,-14.959931921555283,-2.6383655438900524,-7.0349774889932295
2,-15.0,-14.959931921555283,-5.207651804066701,-7.516435449904556
3,-10.0,-14.959931921555283,-7.493611178082186,-8.51013307186992
4,-5.0,-14.959931921555283,-9.85335309332933,-10.123572641660697
5,0.0,-14.959931921555283,-11.886563737903051,-11.875455105189749
6,5.0,-14.959931921555283,-13.39945309687389,-13.44378880567577
7,10.0,-14.959931921555283,-14.283949813789246,-14.450771266964331
8,15.0,-14.959931921555283,-14.734888790245463,-14.986873397685407
9,20.0,-14.959931921555283,-15.031142402701994,-15.270782816599723
