,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-17.948168855305752,4.591087018108112,0.9794299903982591
1,-20.0,-17.948168855305752,2.078291773436919,-1.4980313110460552
2,-15.0,-17.948168855305752,-0.4171206382800518,-4.0005502227785925
3,-10.0,-17.948168855305752,-2.8935192212530163,-6.511917322561952
4,-5.0,-17.948168855305752,-5.385279819422264,-8.96868947733734
5,0.0,-17.948168855305752,-7.884682408986863,-11.365846305259996
6,5.0,-17.948168855305752,-10.334101362149916,-13.59200814670626
7,10.0,-17.948168855305752,-12.669907109297032,-15.400493145335235
8,15.0,-17.948168855305752,-14.696493297608361,-16.64201173070586
9,20.0,-17.948168855305752,-16.21447361936648,-17.22541705071937
