,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-8.791153006655874,5.517482211235753,-0.8918145069115866
1,-20.0,-8.791153006655874,3.0598941686412813,-1.0594563713583556
2,-15.0,-8.791153006655874,0.5800364989538402,-1.703000683441616
3,-10.0,-8.791153006655874,-1.8908735179527647,-2.839648001406929
4,-5.0,-8.791153006655874,-4.161310934094909,-4.208060017447737
5,0.0,-8.791153006655874,-6.230199122285609,-6.244696386890407
6,5.0,-8.791153006655874,-7.655948427993378,-7.683580262772724
7,10.0,-8.791153006655874,-8.344880745837305,-8.352037010454083
8,15.0,-8.791153006655874,-8.72803567844345,-8.726537379356737
9,20.0,-8.791153006655874,-8.929278967820892,-8.916776011470324
