,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-6.285749855640023,17.142230981663886,14.879526229092404
1,-20.0,-6.285749855640023,14.634292030173233,12.18458789475767
2,-15.0,-6.285749855640023,12.138060437920469,8.306476774704498
3,-10.0,-6.285749855640023,9.639410878272693,5.664220617276921
4,-5.0,-6.285749855640023,7.146270466464032,2.497298133756665
5,0.0,-6.285749855640023,4.672672024731758,-1.1160990826002235
6,5.0,-6.285749855640023,2.2331481478411286,-2.327232804792855
7,10.0,-6.285749855640023,-0.12319561263617382,-3.6930956877503878
8,15.0,-6.285749855640023,-2.238967983302354,-4.774044051083223
9,20.0,-6.285749855640023,-4.00124088584153,-5.552655047373117
