,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-13.105490686962415,11.753986901732196,7.520277566143064
1,-20.0,-13.105490686962415,9.256872166571435,4.881676598812364
2,-15.0,-13.105490686962415,6.77909842985825,-1.3171008189280917
3,-10.0,-13.105490686962415,4.257595583871842,-1.6869930790059344
4,-5.0,-13.105490686962415,1.7803906537050334,-3.2470371657816126
5,0.0,-13.105490686962415,-0.7292097330441816,-4.7266272873146455
6,5.0,-13.105490686962415,-3.1895791406442493,-6.3760854831214715
7,10.0,-13.105490686962415,-5.639257864563967,-8.19885270864994
8,15.0,-13.105490686962415,-7.973785529350151,-9.88226212371048
9,20.0,-13.105490686962415,-9.978138563953344,-11.426912805531673
