,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-17.698409591877,2.970396747929431,-2.723929918087493
1,-20.0,-17.698409591877,0.4447761266716788,-3.791518068842177
2,-15.0,-17.698409591877,-2.066073503997343,-6.097169354451385
3,-10.0,-17.698409591877,-4.529731070484065,-8.331779576010746
4,-5.0,-17.698409591877,-6.993541715642691,-10.658416392193317
5,0.0,-17.698409591877,-9.4845154119304,-11.986208124848153
6,5.0,-17.698409591877,-11.820785291604157,-12.779299114773151
7,10.0,-17.698409591877,-13.977765350018368,-14.35586813013781
8,15.0,-17.698409591877,-15.7316799995325,-15.874452312815105
9,20.0,-17.698409591877,-16.875284253405955,-16.921660613153463
