,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-2.6465571622662236,5.058081882634817,1.7774537817928093
1,-20.0,-2.6465571622662236,2.7200129154124655,-0.046401520810974047
2,-15.0,-2.6465571622662236,0.6929522461237345,-1.256805071465589
3,-10.0,-2.6465571622662236,-0.7961498512738424,-1.8824615431747898
4,-5.0,-2.6465571622662236,-1.6716911504820748,-2.2417175713591253
5,0.0,-2.6465571622662236,-2.1034571652974026,-2.4049341013632524
6,5.0,-2.6465571622662236,-2.3887350297574135,-2.539597308969446
7,10.0,-2.6465571622662236,-2.5190144769533513,-2.583962090440023
8,15.0,-2.6465571622662236,-2.5563979951300366,-2.5626074305305533
9,20.0,-2.6465571622662236,-2.6016048141762544,-2.6061155258361177
