,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-2.667350561075062,5.0649429249552735,1.6058054150486243
1,-20.0,-2.667350561075062,2.732971545512242,-0.08696668327116164
2,-15.0,-2.667350561075062,0.6940798676377423,-0.9908558638790276
3,-10.0,-2.667350561075062,-0.8047603119237834,-1.39656379505974
4,-5.0,-2.667350561075062,-1.665233402724689,-1.817689800190709
5,0.0,-2.667350561075062,-2.1196381275908607,-2.172169573778336
6,5.0,-2.667350561075062,-2.386136463611286,-2.401707890534222
7,10.0,-2.667350561075062,-2.514683034526879,-2.524387827398125
8,15.0,-2.667350561075062,-2.58428421929455,-2.5863601693774867
9,20.0,-2.667350561075062,-2.61752449645347,-2.618967252380051
