,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-8.720924715640782,5.513811764611026,1.9290668446260193
1,-20.0,-8.720924715640782,3.0204774405393797,-0.5393005353332638
2,-15.0,-8.720924715640782,0.5561144146220688,-2.905287722602387
3,-10.0,-8.720924715640782,-1.8954439855976999,-5.093215516998791
4,-5.0,-8.720924715640782,-4.161379333976236,-6.737082347238498
5,0.0,-8.720924715640782,-6.20176952184473,-7.822316018482369
6,5.0,-8.720924715640782,-7.641088929546691,-8.475582463729317
7,10.0,-8.720924715640782,-8.361295264781901,-8.482732375990885
8,15.0,-8.720924715640782,-8.522856322510018,-8.236335860083738
9,20.0,-8.720924715640782,-8.526677705613885,-8.39725328073511
