,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-14.909111905797554,-0.19909737070149533,-6.85554105700778
1,-20.0,-14.909111905797554,-2.6761715218325444,-7.040924475130862
2,-15.0,-14.909111905797554,-5.198472201582934,-7.52347672306249
3,-10.0,-14.909111905797554,-7.577526192944286,-8.530600155935815
4,-5.0,-14.909111905797554,-9.917642145603306,-10.113841351676964
5,0.0,-14.909111905797554,-11.923849295541784,-11.958334169012918
6,5.0,-14.909111905797554,-13.450642902486376,-13.52879563882487
7,10.0,-14.909111905797554,-14.480870786120848,-14.589705853352253
8,15.0,-14.909111905797554,-15.006915421124162,-15.140417912380284
9,20.0,-14.909111905797554,-15.130662345119333,-15.299886765343212
