,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-3.0,-0.6362431833785432,7.69440747214197,2.3202227015991337
1,-1.5555555555555556,-0.6362431833785432,6.982128129635199,1.8707511565071921
2,-0.11111111111111116,-0.6362431833785432,6.284292711895343,1.472907274920534
3,1.333333333333333,-0.6362431833785432,5.612127942604936,1.0926718944605311
4,2.7777777777777777,-0.6362431833785432,4.926091231820403,0.8033314501051653
5,4.222222222222222,-0.6362431833785432,4.277429212188146,0.5504587007324443
6,5.666666666666666,-0.6362431833785432,3.620802892981157,0.31953881183563193
7,7.111111111111111,-0.6362431833785432,3.0342817121698684,0.15122800801307026
8,8.555555555555555,-0.6362431833785432,2.4752207391970993,0.013138068153274276
9,10.0,-0.6362431833785432,1.9396465726292547,-0.09507824520795805
